,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
Indonesia,0.0,7.0,1.0,10.0,3.0,18.0,10.0,0.0,2.0,4.0,1.0,17.0,9.0,5.0,0.0,53.0,0.0,4.0,0.0,0.0,10.0,8.0,128.0,6.0,1.0,48.0,1.0,5.0,2.0,0.0,1.0,0.0,39.0,0.0,0.0,2.0,0.0,21.0,2.0,1.0,8.0,3.0,1.0,1.0,51.0,55.0,38.0,0.0,37.0,4.0,2.0,0.0,86.0,0.0,0.0,1.0,5.0,7.0,18.0,14.0,0.0,0.0,0.0,0.0,9.0,58.0,1.0,106.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,2.0,11.0,29.0,0.0,58.0,1.0,4.0,0.0,17.0,22.0,2.0,47.0,7.0,0.0,5.0,10.0,0.0,4.0,2.0,7.0,0.0,37.0,13.0,0.0,9.0,6.0,0.0,3.0,5.0,0.0,43.0,0.0,12.0,4.0,0.0,0.0,0.0,29.0,53.0
Mozambique,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,2.0,1378.0,4.0,41.0,0.0,0.0,0.0,8.0,5.0,0.0,6.0,0.0,0.0,73.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,12.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,7.0,6.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,653.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,28.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,32.0,0.0,89.0,7.0,0.0,0.0,0.0,9.0,22.0
Lesotho,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Guinea,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,305.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,16.0,1.0,0.0,0.0,0.0,4.0,6.0
Jersey,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,35.0,0.0,2.0,34.0,0.0,11.0,3.0,2.0,0.0,36.0,7.0,0.0,6.0,4.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,18.0,0.0,3.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,21.0,0.0,1.0,4.0,0.0,46.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,0.0,5.0,0.0,3.0,7.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,8.0
Malta,0.0,2.0,0.0,1.0,2.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,4.0,0.0,8.0,0.0,0.0,3.0,0.0
Botswana,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
El Salvador,0.0,11.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,27.0,4.0,0.0,0.0,0.0,3.0,58.0
Côte d'Ivoire,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,3.0,0.0,0.0,0.0,29.0,1.0
Myanmar,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,11.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,10.0,1.0,6.0,1.0,0.0,0.0,105.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,23.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,28.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,85.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0
American Samoa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Austria,0.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,6.0,0.0,4.0,1.0,1.0,7.0,1.0,30.0,4.0,2.0,0.0,1.0,12.0,10.0,3.0,9.0,0.0,13.0,2.0,5.0,0.0,0.0,3.0,0.0,20.0,1.0,0.0,0.0,0.0,31.0,2.0,0.0,1.0,5.0,1.0,0.0,12.0,73.0,90.0,2.0,15.0,8.0,0.0,1.0,69.0,1.0,0.0,0.0,6.0,1.0,4.0,4.0,2.0,0.0,12.0,0.0,0.0,40.0,0.0,306.0,10.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,9.0,5.0,9.0,1.0,8.0,2.0,2.0,1.0,3.0,8.0,0.0,14.0,7.0,0.0,9.0,0.0,0.0,10.0,2.0,0.0,0.0,13.0,12.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,15.0,0.0,2.0,0.0,1.0,10.0
Colombia,0.0,2.0,1.0,4.0,0.0,8.0,45.0,0.0,2.0,18.0,10.0,26.0,1.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,1.0,131.0,29.0,0.0,23.0,0.0,24.0,1.0,0.0,1.0,15.0,18.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,2.0,5.0,0.0,27.0,46.0,18.0,0.0,11.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,1.0,11.0,17.0,5.0,0.0,0.0,0.0,0.0,2.0,110.0,0.0,76.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,6.0,11.0,0.0,17.0,3.0,3.0,0.0,18.0,7.0,0.0,46.0,11.0,0.0,5.0,2.0,0.0,3.0,1.0,3.0,0.0,23.0,6.0,2.0,1.0,27.0,0.0,1.0,2.0,0.0,40.0,0.0,10.0,10.0,0.0,1.0,0.0,14.0,96.0
Syrian Arab Republic,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,331.0,0.0,23.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,3.0,2.0,0.0,0.0,7.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,94.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,41.0,0.0,10.0,0.0,0.0,0.0,2.0,7.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,23.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,6.0
Nepal,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,3.0,4.0,0.0,0.0,4.0,4.0
Benin,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,43.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,2.0
Philippines,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,7.0,1.0,3.0,0.0,97.0,0.0,4.0,0.0,0.0,20.0,0.0,596.0,4.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,161.0,4.0,0.0,2.0,2.0,0.0,0.0,7.0,21.0,12.0,0.0,3.0,0.0,2.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,575.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,31.0,0.0,123.0,3.0,0.0,0.0,9.0,36.0,0.0,13.0,4.0,10.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,10.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,14.0,0.0,18.0,2.0,0.0,1.0,0.0,7.0,16.0
Réunion,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,52.0,12.0,0.0,7.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,153.0,1.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,6.0,10.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,30.0
Saudi Arabia,0.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,122.0,5.0,25.0,0.0,133.0,0.0,0.0,4.0,0.0,15.0,168.0,0.0,74.0,0.0,37.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0,24.0,28.0,16.0,0.0,4.0,1.0,0.0,0.0,47.0,1.0,0.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,135.0,14.0,1.0,35.0,23.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,26.0,0.0,6.0,1.0,1.0,0.0,1.0,11.0,18.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,6.0,10.0,0.0,4.0,0.0,24.0,20.0
Cameroon,0.0,0.0,12.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,53.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,0.0,26.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0
Vanuatu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Timor-Leste,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,30.0,3.0,4.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0,2.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Guatemala,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,11.0,3.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0
Kuwait,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,0.0,0.0,0.0,6.0,25.0,13.0,2.0,0.0,11.0,1.0,26.0,3.0,34.0,16.0,0.0,37.0,0.0,4.0,0.0,0.0,14.0,22.0,4.0,17.0,0.0,68.0,1.0,25.0,3.0,0.0,3.0,0.0,68.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,4.0,10.0,2.0,0.0,30.0,40.0,49.0,0.0,42.0,0.0,0.0,0.0,178.0,0.0,1.0,0.0,21.0,0.0,4.0,2.0,0.0,0.0,20.0,0.0,0.0,22.0,1.0,194.0,14.0,0.0,0.0,0.0,33.0,12.0,1.0,2.0,11.0,0.0,10.0,1.0,14.0,46.0,14.0,2.0,23.0,10.0,0.0,10.0,201.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,20.0,48.0,4.0,1.0,13.0,0.0,41.0,0.0,0.0,24.0,6.0,4.0,3.0,1.0,3.0,0.0,5.0,19.0
Afghanistan,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,39.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,35.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,6.0,5.0,7.0,3.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,117.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,261.0,11.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,35.0,0.0,34.0,4.0,0.0,1.0,0.0,0.0,2.0
Niger,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,40.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,22.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,8.0,6.0
